Experiment ID,Experiment Version,Tree Node Key,Schedule ID,Participant Private ID,Spreadsheet,Spreadsheet Index,Display,Trial Count,"Screen ",Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Image,object-348,0.7915378670788253,0.555727288339344,0.16692426584234932,0.22256568778979907,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Image,object-349,0.5415378670788252,0.555727288339344,0.16692426584234932,0.22256568778979907,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Image,object-350,0.29153786707882545,0.555727288339344,0.16692426584234932,0.22256568778979907,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Image,object-351,0.04153786707882533,0.555727288339344,0.16692426584234932,0.22256568778979907,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Question,object-352,0.08326893353941266,0.944272711660656,0.8334621329211747,0.27743431221020093,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Option 1,object-353,0.04153786707882533,0.33346213292117466,0.16692426584234932,0.16692426584234932,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Option 2,object-354,0.29153786707882545,0.33346213292117466,0.16692426584234932,0.16692426584234932,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Option 3,object-355,0.5415378670788252,0.33346213292117466,0.16692426584234932,0.16692426584234932,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212879.5,0,zone,Option 4,object-356,0.7915378670788253,0.33346213292117466,0.16692426584234932,0.16692426584234932,0,0
226813,7,task-fsrg,46069857,13397659,Spreadsheet1,9,4 Discounts Fatigue,2,Screen 4,x3tj3z,2,2,212945.1,65.60000000000582,mouse,,,0.49594281298299847,0.2001545595054096,0,0,1273,1035
