Experiment ID,Experiment Version,Tree Node Key,Schedule ID,Participant Private ID,Spreadsheet,Spreadsheet Index,Display,Trial Count,"Screen ",Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Image,object-300,0.7916666666666666,0.5555555555555556,0.16666666666666666,0.2222222222222222,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Image,object-301,0.5416666666666666,0.5555555555555556,0.16666666666666666,0.2222222222222222,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Image,object-302,0.2916666666666667,0.5555555555555556,0.16666666666666666,0.2222222222222222,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Image,object-303,0.041666666666666664,0.5555555555555556,0.16666666666666666,0.2222222222222222,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Question,object-304,0.08333333333333333,0.9447089947089947,0.8333333333333334,0.2783068783068783,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Option 1,object-305,0.041666666666666664,0.33359788359788356,0.16666666666666666,0.1671957671957672,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Option 2,object-306,0.2916666666666667,0.33359788359788356,0.16666666666666666,0.1671957671957672,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Option 3,object-307,0.5416666666666666,0.33359788359788356,0.16666666666666666,0.1671957671957672,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138351,0,zone,Option 4,object-308,0.7916666666666666,0.33359788359788356,0.16666666666666666,0.1671957671957672,0,0
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138378,27,mouse,,,0.5023809523809524,0.18412698412698414,0,0,843,771
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,138452,101,mouse,,,0.5023809523809524,0.18518518518518523,0,0,843,770
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146285,7934,mouse,,,0.5023809523809524,0.18518518518518523,0,0,843,770
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146285,7934,mouse,,,0.49682539682539684,0.18518518518518523,0,0,836,770
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146302,7951,mouse,,,0.48968253968253966,0.18518518518518523,0,0,827,770
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146302,7951,mouse,,,0.48333333333333334,0.18518518518518523,0,0,819,770
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146319,7968,mouse,,,0.4738095238095238,0.18412698412698414,0,0,807,771
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146319,7968,mouse,,,0.4658730158730159,0.18201058201058196,0,0,797,773
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146335,7984,mouse,,,0.4523809523809524,0.17989417989417988,0,0,780,775
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146335,7984,mouse,,,0.42698412698412697,0.1777777777777778,0,0,748,777
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146351,8000,mouse,,,0.4158730158730159,0.1777777777777778,0,0,734,777
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146351,8000,mouse,,,0.3904761904761905,0.1777777777777778,0,0,702,777
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146351,8000,mouse,,,0.36507936507936506,0.1777777777777778,0,0,670,777
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146370,8019,mouse,,,0.3396825396825397,0.1777777777777778,0,0,638,777
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146384,8033,mouse,,,0.3134920634920635,0.17989417989417988,0,0,605,775
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146384,8033,mouse,,,0.2920634920634921,0.18518518518518523,0,0,578,770
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146384,8033,mouse,,,0.2698412698412698,0.19153439153439156,0,0,550,764
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146403,8052,mouse,,,0.25396825396825395,0.19788359788359788,0,0,530,758
226813,8,task-fsrg,46108619,13406543,Spreadsheet1,1,Practice Trial,1,Screen 1,aokijm,2,2,146418,8067,mouse,,,0.24047619047619048,0.20317460317460323,0,0,513,753
