Experiment ID,Experiment Version,Tree Node Key,Schedule ID,Participant Private ID,Spreadsheet,Spreadsheet Index,Display,Trial Count,"Screen ",Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227683.1,0,zone,Image,object-358,0.6250560789591745,0.5554807836099895,0.16655450874831765,0.22207267833109018,0,0
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227683.1,0,zone,Image,object-359,0.20838941229250788,0.5554807836099895,0.16655450874831765,0.22207267833109018,0,0
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227683.1,0,zone,Question,object-360,0.08310901749663524,0.9441827426349634,0.8337819650067295,0.2772543741588156,0,0
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227683.1,0,zone,Option 1,object-361,0.20838941229250788,0.3334454912516823,0.16655450874831765,0.16689098250336473,0,0
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227683.1,0,zone,Option 2,object-362,0.6250560789591745,0.3334454912516823,0.16655450874831765,0.16689098250336473,0,0
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227683.1,0,mouse,,,0.4949528936742934,0.1857335127860027,0,0,730,605
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,227783.2,100.10000000000582,mouse,,,0.4949528936742934,0.1884253028263796,0,0,730,603
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,228116.4,433.29999999998836,mouse,,,0.4868775235531628,0.21399730820995966,0,0,722,584
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,228149.8,466.69999999998254,mouse,,,0.4646702557200538,0.34051144010767165,0,0,700,490
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,228183.1,500,mouse,,,0.45962314939434723,0.5181695827725438,0,0,695,358
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,228216.5,533.3999999999942,mouse,,,0.4687079407806191,0.6419919246298789,0,0,704,266
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,228249.8,566.6999999999825,mouse,,,0.477792732166891,0.693135935397039,0,0,713,228
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,228283.2,600.1000000000058,mouse,,,0.4798115746971736,0.7146702557200538,0,0,715,212
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,229116.5,1433.3999999999942,mouse,,,0.4757738896366083,0.7092866756393001,0,0,711,216
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,229149.8,1466.6999999999825,mouse,,,0.45053835800807535,0.6675639300134589,0,0,686,247
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,229183.2,1500.1000000000058,mouse,,,0.41016150740242263,0.5908479138627187,0,0,646,304
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,229216.5,1533.3999999999942,mouse,,,0.38694481830417227,0.53835800807537,0,0,623,343
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,229249.9,1566.7999999999884,mouse,,,0.382907133243607,0.5289367429340511,0,0,619,350
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230016.4,2333.2999999999884,mouse,,,0.40915208613728127,0.5248990578734858,0,0,645,353
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230049.8,2366.6999999999825,mouse,,,0.43034993270524896,0.5087483176312247,0,0,666,365
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230083.1,2400,mouse,,,0.43943472409152085,0.4804845222072678,0,0,675,386
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230116.5,2433.399999999994,mouse,,,0.44448183041722744,0.44952893674293404,0,0,680,409
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230149.8,2466.6999999999825,mouse,,,0.44549125168236875,0.43741588156123823,0,0,681,418
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230383.1,2700,mouse,,,0.45558546433378194,0.4279946164199192,0,0,691,425
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230416.4,2733.2999999999884,mouse,,,0.474764468371467,0.40511440107671604,0,0,710,442
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230449.8,2766.6999999999825,mouse,,,0.496971736204576,0.37281292059219384,0,0,732,466
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230483.1,2800,mouse,,,0.5151413189771198,0.3445491251682369,0,0,750,487
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,230516.4,2833.2999999999884,mouse,,,0.5161507402422612,0.34320323014804843,0,0,751,488
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234516.5,6833.399999999994,mouse,,,0.519179004037685,0.3391655450874832,0,0,754,491
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234549.8,6866.6999999999825,mouse,,,0.5272543741588156,0.33512786002691786,0,0,762,494
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234583.1,6900,mouse,,,0.5363391655450874,0.32301480484522205,0,0,771,503
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234616.4,6933.299999999988,mouse,,,0.5534993270524898,0.3001345895020189,0,0,788,520
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234649.7,6966.600000000006,mouse,,,0.5646029609690444,0.2866756393001346,0,0,799,530
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234682.7,6999.600000000006,mouse,,,0.5706594885598922,0.2799461641991925,0,0,805,535
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234716.5,7033.399999999994,mouse,,,0.5757065948855988,0.2772543741588156,0,0,810,537
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234749.8,7066.6999999999825,mouse,,,0.5847913862718708,0.27321668909825036,0,0,819,540
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234783.1,7100,mouse,,,0.6009421265141318,0.2651413189771198,0,0,835,546
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234816.5,7133.399999999994,mouse,,,0.6241588156123822,0.2503364737550471,0,0,858,557
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234849.8,7166.6999999999825,mouse,,,0.6372812920592194,0.2422611036339165,0,0,871,563
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234883.1,7200,mouse,,,0.6433378196500672,0.23687752355316283,0,0,877,567
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234916.5,7233.399999999994,mouse,,,0.6493943472409152,0.2328398384925976,0,0,883,570
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234949.8,7266.6999999999825,mouse,,,0.6504037685060565,0.2301480484522207,0,0,884,572
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,234983.1,7300,mouse,,,0.6514131897711978,0.2301480484522207,0,0,885,572
226813,8,task-fsrg,46073891,13398525,Spreadsheet1,15,2 Discounts Main,2,Screen 2,1bu1x1,2,2,235016.4,7333.299999999988,mouse,,,0.6514131897711978,0.2301480484522207,0,0,885,572
