Experiment ID,Experiment Version,Tree Node Key,Schedule ID,Participant Private ID,Spreadsheet,Spreadsheet Index,Display,Trial Count,"Screen ",Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,793126.2,0,zone,Image,object-358,0.6248746867167919,0.5557226399331663,0.16691729323308271,0.22255639097744362,0,0
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,793126.2,0,zone,Image,object-359,0.20820802005012537,0.5557226399331663,0.16691729323308271,0.22255639097744362,0,0
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,793126.2,0,zone,Question,object-360,0.0832706766917293,0.9446532999164577,0.8334586466165413,0.2781954887218045,0,0
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,793126.2,0,zone,Option 1,object-361,0.20820802005012537,0.33345864661654134,0.16691729323308271,0.16691729323308271,0,0
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,793126.2,0,zone,Option 2,object-362,0.6248746867167919,0.33345864661654134,0.16691729323308271,0.16691729323308271,0,0
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794676.1,1549.9000000000233,mouse,,,0.5236842105263158,0.2120300751879699,0,0,661,524
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794693.2,1567,mouse,,,0.575563909774436,0.21503759398496236,0,0,707,522
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794709.5,1583.3000000000466,mouse,,,0.656766917293233,0.22255639097744362,0,0,779,517
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794726.1,1599.9000000000233,mouse,,,0.750375939849624,0.23308270676691734,0,0,862,510
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794742.8,1616.6000000000931,mouse,,,0.831578947368421,0.2360902255639098,0,0,934,508
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794759.5,1633.3000000000466,mouse,,,0.8879699248120301,0.24060150375939848,0,0,984,505
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794776.2,1650,mouse,,,0.9172932330827067,0.24360902255639094,0,0,1010,503
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794792.9,1666.7000000000698,mouse,,,0.9353383458646616,0.24962406015037597,0,0,1026,499
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794809.6,1683.4000000000233,mouse,,,0.9398496240601504,0.25263157894736843,0,0,1030,497
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794826.2,1700,mouse,,,0.9409774436090225,0.2556390977443609,0,0,1031,495
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,794859.5,1733.3000000000466,mouse,,,0.9421052631578947,0.2556390977443609,0,0,1032,495
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,798492.9,5366.70000000007,mouse,,,0.937593984962406,0.2556390977443609,0,0,1028,495
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,798510,5383.800000000047,mouse,,,0.9105263157894736,0.2616541353383459,0,0,1004,491
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,798526.3,5400.100000000093,mouse,,,0.8665413533834586,0.2646616541353384,0,0,965,489
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,798542.9,5416.70000000007,mouse,,,0.7639097744360902,0.27368421052631575,0,0,874,483
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,798559.5,5433.300000000047,mouse,,,0.6781954887218045,0.2766917293233083,0,0,798,481
226813,8,task-fsrg,46265160,13444141,Spreadsheet1,13,2 Discounts Main,1,Screen 2,1bu1x1,2,2,798576.2,5450,mouse,,,0.5992481203007518,0.2766917293233083,0,0,728,481
